Cod. Municipio|Departamento|Municipio|Actividades primarias|Actividades secundarias|Actividades terciarias|Valor agregado 2022|Peso relativo municipal en el valor agregado departamental (%)|% Act. primarias municipio|% Act. secundarias municipio|% Act. terciarias municipio|Valor agregado 2021|Crecimiento 2022
25843|Cundinamarca|Villa de San Diego de Ubaté|56,31307479343429|164,72239754434116|511,9256804126274|732,9611527504028|0,9013914615433877|7,682954899058714|22,47355087322541|69,84349422771588|601,0580492445733|21,945152164854797
25845|Cundinamarca|Une|179,50629536318488|11,134278793044317|74,57187695535072|265,2124511115799|0,32615676564836865|67,68396227659129|4,198248893058159|28,11778883035054|190,63879757675943|39,11777375997869
25851|Cundinamarca|Útica|25,341747823896398|20,844049082122645|42,273493809248336|88,45929071526737|0,10878673316548765|28,64792111601525|23,56343682340325|47,78864206058151|72,5070612249744|22,00093235167333
25862|Cundinamarca|Vergara|72,59701288277583|53,408928419739134|59,62010993339594|185,6260512359109|0,2282818632286287|39,10928040510476|28,772323746661016|32,11839584823422|141,06279368831827|31,591078258421735
25867|Cundinamarca|Vianí|72,67704999556707|5,662758529778205|42,18882812826329|120,52863665360857|0,14822543260764712|60,29857469012627|4,698268135275272|35,003157174598456|103,33349581279651|16,640432713089993
25871|Cundinamarca|Villagómez|14,95041791608386|1,7893002775437468|16,50566579947125|33,245383993098855|0,040884984360576755|44,969905955026114|5,3821014006491055|49,64799264432479|29,316402703506263|13,401989764326316
25873|Cundinamarca|Villapinzón|546,4900143534843|55,59902129709913|177,67083436191157|779,7598700124951|0,9589442581587875|70,08439846291746|7,130274772438365|22,78532676464416|532,7811468912505|46,35650577396595
25875|Cundinamarca|Villeta|118,13932704290038|61,19096403270931|378,4751991600032|557,805490235613|0,6859860228794762|21,17930517195146|10,969946532233429|67,8507482958151|449,92734590027396|23,976792101729714
25878|Cundinamarca|Viotá|319,5300360710658|21,31714586612629|130,75955606620192|471,606738003394|0,5799792870978392|67,75349254419818|4,52011053878812|27,7263969170137|350,1983419078026|34,66846685629221
25885|Cundinamarca|Yacopí|230,58599502305344|15,349237647542001|108,06698310269145|354,0022157732869|0,4353499137956945|65,13687902188931|4,335915698723222|30,52720527938747|264,8990008860759|33,63667457754258
25898|Cundinamarca|Zipacón|53,92485583558219|4,819199774704356|46,538692271347166|105,28274788163372|0,129476125211027|51,21908092312361|4,577387911761612|44,20353116511476|92,30026195893545|14,06549195762219
25899|Cundinamarca|Zipaquirá|124,01399730596022|230,9302941217822|1648,533219810041|2003,4775112377833|2,4638652611360277|6,189937077424054|11,526472986417973|82,28358993615798|1739,4685240666222|15,177566223155736
27001|Chocó|Quibdó|160,59596674158897|87,22640061986804|1644,1934969287934|1892,0158642902504|32,2473389366729|8,488087746654974|4,6102362176856895|86,90167603565934|1636,0379254874094|15,646210568534347
27006|Chocó|Acandí|49,011312388821985|4,139453570195725|37,38739028800365|90,53815624702136|1,5431237476935102|54,133322811546016|4,572054194368366|41,29462299408562|75,8554228595261|19,356207946643032
27025|Chocó|Alto Baudó|21,92367892319471|5,107938185388668|84,68924113671865|111,72085824530203|1,9041597114111508|19,62362200535335|4,572054194368366|75,80432380027828|98,16852033466594|13,80517691866483
27050|Chocó|Atrato|49,213236404724306|2,510318588704279|25,52163460478087|77,24518959820946|1,316559684945056|63,71042217736373|3,249805718338826|33,039772104297434|74,8388798392378|3,2153203844588196
27073|Chocó|Bagadó|5,883557109838903|2,1415796209741114|39,88350896244815|47,908645693261164|0,8165504131473619|12,28078361369018|4,47013183108064|83,24908455522917|59,0151904464153|-18,81980667882225
27075|Chocó|Bahía Solano|10,50756923482137|2,002699787655841|31,292794163490033|43,80306318596725|0,7465752543001358|23,98820646449122|4,5720541943683655|71,43973934114041|37,252443191990956|17,5844036865336
27077|Chocó|Bajo Baudó|9,662520013471182|3,8643457391356604|70,9941301685608|84,52099592116764|1,4405678378164566|11,432094366804874|4,5720541943683655|83,99585143882676|76,0658080062241|11,11562229675085
27099|Chocó|Bojayá|36,19653216713771|3,6555880838767267|40,10292683437451|79,95504708538894|1,3627462389314513|45,27110355958042|4,5720541943683655|50,15684224605123|56,20401782888725|42,25859675870778
27135|Chocó|El Cantón del San Pablo|441,31558014306466|1,1844101762564003|20,823025894415526|463,3230162137366|7,896833542995017|95,25008788673696|0,2556337878345369|4,494278325428498|294,5331183499164|57,30761240346882
27150|Chocó|Carmen del Darién|213,42686571733168|12,227384401177599|41,78318350243727|267,43743362094654|4,5581782526774886|79,8044098867001|4,572054194368365|15,623535918931536|245,30051166141766|9,024409207137696
27160|Chocó|Cértegui|43,80117942531785|1,6422691449134035|22,748360946357575|68,19180951658883|1,162254733530676|64,23231724722373|2,408308500031654|33,359374252744594|56,163996335519386|21,415522337862527
27205|Chocó|Condoto|50,637381558027364|2,590919040193039|44,86263177779734|98,09093237601775|1,6718525476689388|51,6228975823332|2,641344084956922|45,73575833270987|85,58027803094387|14,61861848655166
27245|Chocó|El Carmen de Atrato|52,16173423466306|52,053237508052646|33,56613694076162|137,78110868347733|2,3483281481116887|37,85840797267316|37,77966225227135|24,361929775055486|111,84821909624596|23,185786771370932
27250|Chocó|El Litoral del San Juan|10,078102238206721|3,1119480435940816|54,874498196807096|68,0645484786079|1,1600857084698086|14,806683454859296|4,572054194368365|80,62126235077233|56,93525386842253|19,547281963307306
27361|Chocó|Istmina|178,30910410698613|14,761089464231183|244,93583442179118|438,0060279930085|7,465333197031568|40,7092808571649|3,3700653691612668|55,920653773673834|440,81376616337536|-0,6369443029885402
27372|Chocó|Juradó|40,58272300955243|2,657565219192122|14,885996067394865|58,12628429613942|0,9906988763702375|69,8181958488749|4,572054194368365|25,609749956756744|34,350451668576525|69,21548763596842
27413|Chocó|Lloró|75,65173087647001|2,426681127232059|31,788210817499966|109,86662282120204|1,872556298713674|68,85779223375815|2,2087519074662576|28,93345585877559|126,75216777262588|-13,3217011181331
27425|Chocó|Medio Atrato|31,74063584464262|2,560191884803916|29,25762313979396|63,55845086924049|1,0832842082109768|49,939284879587426|4,028090442403997|46,03262467800859|63,35271618095619|0,3247448581314982
27430|Chocó|Medio Baudó|47,549616494331964|4,242084876057705|40,991207486703495|92,78290885709316|1,58138309826884|51,248249359770796|4,572054194368365|44,17969644586084|65,80171448124477|41,00378628210173
27450|Chocó|Medio San Juan|18,78001775647843|2,4094824239757355|35,5127829516394|56,70228313209357|0,9664283355941806|33,12039078343375|4,249356976266032|62,63025224030021|47,39062949698511|19,648723247495248
27491|Chocó|Nóvita|120,36415243642281|2,9197437001093696|26,37287669046988|149,65677282700204|2,550735841388612|80,42679937750597|1,9509599498610666|17,62224067263297|92,42383221756344|61,92444008890874
27495|Chocó|Nuquí|26,255670876547345|3,075514943170349|37,94497939772845|67,27616521744615|1,1466485789432976|39,02670550808786|4,5714777785414|56,401816713370735|50,17313197526571|34,08803191838188
27580|Chocó|Río Iró|10,55340530089163|1,5851983815280761|23,883059138935693|36,0216628213554|0,6139498045374725|29,29738516855767|4,400680749774531|66,3019340816678|41,907363428126956|-14,044549991472987
27600|Chocó|Río Quito|7,687683655254017|1,5007767814949255|25,236095460172777|34,42455589692172|0,5867288656001344|22,33197627377804|4,359611162417717|73,30841256380425|41,45373019798963|-16,956674990393992
27615|Chocó|Riosucio|416,6254672169599|25,76172295726017|121,07338710835474|563,4605772825748|9,60356863598535|73,94048208771538|4,5720541943683655|21,487463717916253|518,5852750898886|8,653408484247427
27660|Chocó|San José del Palmar|26,610919194687618|2,0800421882144686|16,803735306751413|45,4946966896535|0,7754072952885793|58,49235434234586|4,572054194368365|36,935591463285775|44,350197639001486|2,5805951530767146
27745|Chocó|Sipí|38,19500529983955|0,9484211517425569|15,50816521524599|54,6515916668281|0,9314765447645803|69,88818465285942|1,735395297403974|28,376420049736613|24,526544035139906|122,82630438486213
27787|Chocó|Tadó|36,024780260080725|9,201536902382793|168,80703454341352|214,03335170587704|3,6479641457978342|16,831386311038894|4,29911358629167|78,86950010266943|184,92907310096393|15,738076288860924
27800|Chocó|Unguía|101,15364296255198|6,618724646979205|36,99242225520466|144,76478986473586|2,4673573477755015|69,87447918590362|4,572054194368365|25,553466619728|103,79515089790095|39,47163100821065
27810|Chocó|Unión Panamericana|176,77035657617208|1,658927211675489|29,347287122167096|207,77657091001467|3,541324167357522|85,07713636910921|0,7984188036262996|14,124444827264487|183,45352131426938|13,258426124226919
41001|Huila|Neiva|969,7722984943489|1225,212357924788|5792,487788961268|7987,472445380405|34,86674561291183|12,14116612139578|15,339174767775202|72,51965911082901|6929,5563073127305|15,266722588735737
41006|Huila|Acevedo|351,4924837260997|44,120081218331435|184,34017715621616|579,9527421006474|2,5315974314288723|60,607090579994235|7,607530409895821|31,78537901010993|418,9876867454559|38,417609979307386
41013|Huila|Agrado|56,45680402037481|11,378984911124492|77,25829753773053|145,09408646922984|0,6333616344161965|38,91047898244125|7,842487028951134|53,247033988607605|114,57723520120548|26,63430585878135
41016|Huila|Aipe|508,2958629387307|27,705555090419885|163,20777481129733|699,2091928404479|3,0521731653768773|72,69582095650713|3,9624128764482647|23,341766167044604|557,7214623940118|25,368887515840232
41020|Huila|Algeciras|180,5219629826317|30,566173142227534|183,53883291896483|394,62696904382403|1,7226172904800736|45,744963508204734|7,7455864753209775|46,5094500164743|306,06122079105074|28,937265565322146
41026|Huila|Altamira|42,77460724169603|7,68293848202612|43,39757274309654|93,85511846681868|0,4096943760907611|45,5751459701353|8,185955766218896|46,23889826364581|74,56596583261694|25,86857478316764
41078|Huila|Baraya|84,69376335426546|12,70826831536102|68,50899666501611|165,9110283346426|0,7242313083241051|51,04769960405411|7,659688715646099|41,292611680299785|125,39631539793666|32,30933286048736
41132|Huila|Campoalegre|251,1825861148344|69,27209796344343|296,57773845907366|617,0324225373515|2,6934568674438726|40,708166530686526|11,22665445659788|48,06517901271559|477,31296617075714|29,27208483094301
41206|Huila|Colombia|122,2097287070629|14,470292620447193|54,09508032166643|190,77510164917652|0,8327674347504362|64,05957991929101|7,585000608233015|28,355419472475972|146,7233734542653|30,023660959950902
41244|Huila|Elías|44,253836325290976|6,239385311690517|32,08116706392127|82,57438870090277|0,36045197334498713|53,592690205173945|7,556078113142972|38,85123168168308|60,78042843204836|35,856871744857386
41298|Huila|Garzón|411,4032983413161|78,9073737149099|588,3572193644312|1078,6678914206573|4,70857824276211|38,139941089697054|7,315261197863701|54,54479771243924|848,5265170683266|27,122472865959814
41306|Huila|Gigante|194,71993016852946|52,762043975788245|441,230837459987|688,7128116043048|3,00635458422754|28,27302278796644|7,660964495909845|64,06601271612371|560,848334702476|22,798405378106267
41319|Huila|Guadalupe|106,77181259073409|19,808356479577448|126,46510138214839|253,04527045245993|1,1045878572663044|42,19474736667465|7,827989214798969|49,97726341852638|203,79856469094477|24,164402647386908
41349|Huila|Hobo|48,410985923017094|10,521845312221593|70,28515751257666|129,21798874781535|0,5640596287612747|37,464587084308384|8,142709396875272|54,39270351881633|101,48086256086185|27,332371332889018
41357|Huila|Íquira|87,73717492892656|13,657733353989805|77,8419213973005|179,23682968021686|0,7824008142324548|48,950416655696124|7,619936917182188|43,429646427121696|135,41436929517795|32,361750538832524
41359|Huila|Isnos|178,1612453026813|29,04482455620677|174,97544177653054|382,1815116354186|1,6682906432881734|46,616918892884044|7,599746108051933|45,783334999064024|317,3569705097673|20,426380117482303
41378|Huila|La Argentina|72,08858988556976|13,549315522709268|90,55420647708395|176,19211188536298|0,769110076575178|40,9147657713946|7,690080661230139|51,39515356737526|139,2384422219283|26,5398470951975
41396|Huila|La Plata|403,02745641898605|71,44700309790625|454,91077585381976|929,385235370712|4,056932753089894|43,36495148410949|7,687555211634878|48,94749330425564|690,0296103050442|34,68773245250372
41483|Huila|Nátaga|63,48126453118092|8,754750195339135|43,56838098175288|115,80439570827293|0,5055068964090846|54,81766399532785|7,5599463576439225|37,62238964702823|87,60233133250792|32,19328064309135
41503|Huila|Oporapa|74,17022230642371|12,232032036045002|74,99463983365727|161,39689417612598|0,7045263054657122|45,955173229966064|7,578852182060378|46,465974587973555|121,59765774966542|32,73026566711978
41518|Huila|Paicol|155,5802020512714|7,9816536448263085|45,91286233813926|209,474718034237|0,9143946042981725|74,27158919762482|3,8103183619140952|21,91809244046108|179,0926055330466|16,96447064956248
41524|Huila|Palermo|371,84938673392907|147,73231630042045|292,8763977980583|812,4581008324078|3,546524900909865|45,76843856353319|18,18337661339835|36,04818482306846|626,7333406190901|29,633776947283174
41530|Huila|Palestina|106,46112713796703|14,111820885746816|66,96106601923277|187,53401404294664|0,8186195077499567|56,76896944870313|7,5249393864705025|35,70609116482635|140,7079891185162|33,27886726104059
41548|Huila|Pital|134,71114088236638|19,935506063941077|103,15306683805848|257,7997137843659|1,1253418526407042|52,254185586506985|7,7329434433026325|40,01287097019039|192,90168818206837|33,6430573593758
41551|Huila|Pitalito|689,5760599785682|210,31189215293745|1656,9046703220872|2556,792622453593|11,16085702475478|26,970355511931405|8,225614009755486|64,8040304783131|2041,701397577038|25,22852878916735
41615|Huila|Rivera|202,60408643713225|66,85075823671258|261,9436572164928|531,3985018903377|2,3196494900221767|38,12658216318094|12,58015557042505|49,293262266393995|422,8844060779003|25,6604628245497
41660|Huila|Saladoblanco|91,85934864785249|14,641579852132448|81,48379145728582|187,98471995727076|0,8205869196651071|48,865327282309046|7,788707430827626|43,345965286863326|140,61729906104887|33,68534398862075
41668|Huila|San Agustín|201,42007278174972|38,96433282400821|257,62190873354376|498,0063143393017|2,173886619882452|40,44528492554779|7,8240640132649055|51,7306510611873|372,1250699828953|33,827670993032676
41676|Huila|Santa María|118,11523928379124|17,567110134583316|79,76047624419648|215,442825662571|0,9404464613644152|54,8244012862998|8,15395457266102|37,02164414103918|160,20015439210587|34,48353185431594
41770|Huila|Suaza|195,51679806954368|29,16394801035546|157,86385417952513|382,54460025942427|1,6698755900626028|51,10954328905783|7,623672635969192|41,26678407497298|287,7112573320581|32,96129035990953
41791|Huila|Tarqui|127,30656798404524|19,90877263005165|114,69079313114304|261,9061337452399|1,1432671101154126|48,607707717100766|7,6014915517088335|43,7908007311904|203,9492895080511|28,417281755179104
41797|Huila|Tesalia|138,76067318079112|12,716685965107452|86,88183345593266|238,35919260183124|1,0404805011569964|58,21494512803827|5,335093572980056|36,44996129898167|188,08568000449972|26,72904848265365
41799|Huila|Tello|156,6577274758725|23,412012331511097|89,53536913508323|269,6051089424668|1,1768745136485634|58,10636456051096|8,683816276088141|33,20981916340091|206,53394555798536|30,537916280098344
41801|Huila|Teruel|51,21117311631038|9,753427769063352|62,76715578075641|123,73175666613014|0,5401112446293022|41,38886773788828|7,882719870680716|50,728412391431|117,79754630367356|5,037634949677661
41807|Huila|Timaná|136,27630668925008|26,078393924628912|170,74302649922183|333,09772711310086|1,4540311462618745|40,91180923698662|7,829051897365299|51,25913886564807|252,95111388372658|31,684625538441026
41872|Huila|Villavieja|74,49319655414163|9,16122340036463|62,04145314500941|145,69587309951567|0,6359885406740784|51,12924269533704|6,287908645227841|42,58284865943513|107,84081595332307|35,10271765986772
41885|Huila|Yaguará|170,43722826437332|40,53176827546122|435,4235537506051|646,3925502904397|2,8216190755177877|26,367449344487614|6,270457210134821|67,36209344537755|533,3695574258275|21,190371908379802
44001|La Guajira|Riohacha|284,64936205609985|363,28752218571447|2454,9595050924017|3102,896389334216|14,331697855620046|9,173666353621837|11,70801330764591|79,11832033873225|2632,923528779657|17,849848482777197
44035|La Guajira|Albania|1698,2623853759296|21,082031728860724|198,40392569124546|1917,7483427960358|8,85772077551264|88,55501775065542|1,0993116906112705|10,345670558733312|694,1371346100542|176,27802161504732
44078|La Guajira|Barrancas|10408,48917031441|21,76676514749562|165,52901925057813|10595,784954712482|48,93994818391196|98,23235574147083|0,20542852880205761|1,5622157297271213|5860,595258883593|80,79707754346637
44090|La Guajira|Dibulla|124,96483076343188|33,17839355272162|245,03002429229946|403,1732486084529|1,8621817996845658|30,995318066053816|8,229314238292448|60,77536769565375|314,77633648083145|28,082451532377007
44098|La Guajira|Distracción|23,023211961779797|8,810034304669445|66,82430385453443|98,65755012098367|0,4556807647106173|23,336492679522706|8,929913923329444|67,73359339714786|83,45725410957283|18,213271181261305
44110|La Guajira|El Molino|24,42797451890695|7,198696616041262|50,53499175588491|82,16166289083313|0,37948934805373497|29,731597023984296|8,761624780654762|61,50677819536094|119,54468080559192|-31,27116795397402
44279|La Guajira|Fonseca|55,581888339903735|26,96735486787429|217,7824647220834|300,3317079298614|1,3871759654329483|18,506833235498455|8,979190060801761|72,5139767036998|246,04514946836076|22,06365725103694
44378|La Guajira|Hatonuevo|618,1392501966352|28,025351044620486|279,12561140644016|925,2902126476959|4,273742366007455|66,80490528780635|3,0288174090188003|30,166277303174848|432,3710952341905|114,00371644790907
44420|La Guajira|La Jagua del Pilar|30,204078885363383|4,867647414298956|20,519043893361804|55,59077019302414|0,2567633662233175|54,33290235139352|8,756215100811424|36,910882547795055|43,68872252085595|27,24283747707763
44430|La Guajira|Maicao|56,780459627682916|168,57948290191197|1689,9980083679636|1915,3579508975586|8,8466800025873|2,9644829365223844|8,801460991816892|88,23405607166072|1688,3591846975942|13,444933297213213
44560|La Guajira|Manaure|176,53461987086683|28,9327499123265|293,3965524331847|498,863922216378|2,3041591168981133|35,38732949188826|5,799727866425499|58,81294264168625|364,88863864655383|36,716759410971456
44650|La Guajira|San Juan del Cesar|80,63426598232914|29,475685281566676|225,5252970003041|335,63524826419996|1,5502364127764698|24,02437360180262|8,782058926768169|67,1935674714292|323,3995110371501|3,783474250721519
44847|La Guajira|Uribia|9,303880474055081|97,49973199252446|1001,742257247196|1108,5458697137756|5,120165957988141|0,8392869188586057|8,795281697968772|90,36543138317262|958,8182189138683|15,615853750621888
44855|La Guajira|Urumita|51,70670563985032|10,11800259112733|51,77576310678367|113,60047133776132|0,5246993219190786|45,5162773806756|8,906655467162715|45,577067152161696|91,13533959361618|24,65029684897204
44874|La Guajira|Villanueva|41,664093349674346|17,64678161413674|137,6355663204914|196,94644128430247|0,9096587626736301|21,155037419300232|8,960193187071956|69,88476939362782|158,20194371026145|24,490531952628558
47001|Magdalena|Santa Marta|239,1791928167385|949,89789285649|6519,913223631951|7708,99030930518|40,847223472232926|3,1026007715697337|12,321949499792604|84,57544972863765|6779,706504963231|13,706844148218611
47030|Magdalena|Algarrobo|56,2624186888333|9,369811626992753|91,290780967946|156,92301128377204|0,8314797467194761|35,853517102785545|5,970960887341651|58,175522009872815|132,47989103722298|18,450438066620436
47053|Magdalena|Aracataca|150,34775626910132|88,27257094653771|232,98200379158195|471,602331007221|2,4988545881846074|31,880197866706318|18,717585801157995|49,40221633213569|353,54522746056546|33,392362384477
47058|Magdalena|Ariguaní|119,06652663977464|32,57194594945308|201,57717997148288|353,2156525607106|1,8715652913226108|33,709300756231215|9,221546585865026|57,06915265790376|290,43588386383357|21,61570666189112
47161|Magdalena|Cerro de San Antonio|15,396657060322747|5,112264994236169|65,90952982696228|86,41845188152121|0,4579009279422824|17,816399999193923|5,915709993561364|76,2678900072447|70,09123749607728|23,294230446933817
47170|Magdalena|Chibolo|50,76092132169379|10,482578643378986|116,40075907477075|177,64425903984352|0,9412743376783076|28,574478902979195|5,900882302663025|65,5246387943578|141,2671066935769|25,750617534181174
47189|Magdalena|Ciénaga|592,6037986955329|255,88569718955847|1095,2069435286476|1943,696439413739|10,29896259268646|30,488495357550537|13,164900238575274|56,34660440387419|1494,3167055632925|30,07258984507235
47205|Magdalena|Concordia|48,626600549000514|7,071911155541287|60,19177531500781|115,89028701954962|0,6140617982662143|41,95916827852679|6,102246648460126|51,93858507301308|78,64218686746453|47,36401877386651
47245|Magdalena|El Banco|69,09909369482378|32,86471639712139|404,99036247873653|506,9541725706817|2,6861715408022064|13,630244592806799|6,482778557767814|79,8869768494254|411,4226495937853|23,219801600912994
47258|Magdalena|El Piñón|56,461050085365635|12,2040217214929|124,22368031241086|192,88875211926938|1,0220495352790344|29,27130248136705|6,326974272686858|64,4017232459461|158,6282602336914|21,5979749353018
47268|Magdalena|El Retén|216,1643333169129|21,856479681701707|128,66878598113763|366,6895989797522|1,9429589860023355|58,9502221820175|5,960485310331525|35,08929250765099|279,9700103798336|30,97459920163117
47288|Magdalena|Fundación|110,55156538944767|110,4980584022758|500,2411682255182|721,2907920172418|3,8218657681316603|15,326906514398573|15,31948828755247|69,35360519804895|603,9328099279334|19,432291168832606
47318|Magdalena|Guamal|93,62550973646064|15,489076941948602|148,13700146508918|257,25158814349845|1,3630855258438384|36,39453128827141|6,0209839922576425|57,58448471947094|170,94056227339019|50,49183454309021
47460|Magdalena|Nueva Granada|189,7462235987531|26,631410854507116|152,49208372495076|368,869718178211|1,9545106694942769|51,439902558518384|7,2197335650200385|41,34036387646158|266,6318423239385|38,34421086513022
47541|Magdalena|Pedraza|25,007293554356366|28,21996497646186|427,15028335321824|480,3775418840365|2,545351338773149|5,205758257615037|5,874538777517244|88,91970296486772|383,05620733414014|25,406541569238406
47545|Magdalena|Pijiño del Carmen|82,37060084127683|9,616727104162546|71,44622654479596|163,43355449023534|0,8659768212532232|50,40005468778948|5,884181577129632|43,715763735080884|118,65584062396242|37,737471354806715
47551|Magdalena|Pivijay|194,94428910124165|30,61008825780806|271,02859540641805|496,58297276546773|2,631218207210984|39,2571432756943|6,164143745674696|54,57871297863102|373,23925618790827|33,046823058575
47555|Magdalena|Plato|150,32667334928365|69,6916481340755|473,2913616090086|693,3096830923678|3,6736037307704743|21,682471342212025|10,052022903131828|68,26550575465615|538,0257123691927|28,861812205848516
47570|Magdalena|Puebloviejo|41,954730825943756|13,54791803173492|170,03401391557853|225,5366627732572|1,1950393107072428|18,60217771694301|6,0069692728207515|75,39085301023624|182,66833282445094|23,46784978324834
47605|Magdalena|Remolino|26,50126831761879|5,4664775552206475|60,4886862510744|92,45643212391383|0,4898940578317101|28,663520437497226|5,912490272060525|65,42398929044225|72,29354555293928|27,890299772625802
47660|Magdalena|Sabanas de San Ángel|74,76229755149771|11,472758194776429|102,45922652718968|188,69428227346384|0,99982451744079|39,62086007627353|6,080077285092092|54,299062638634375|140,96632904219004|33,85769747681322
47675|Magdalena|Salamina|26,711764493445383|5,9641316552635875|65,96390017981194|98,63979632852092|0,522657526112494|27,08010913210076|6,046374665454481|66,87351620244476|95,49939047489212|3,288404080918661
47692|Magdalena|San Sebastián de Buenavista|82,94783913277442|13,913624106656808|124,0579771992732|220,91944043870444|1,170574276383252|37,54664549577693|6,298053298988522|56,155301205234544|148,8607162017114|48,406810121315694
47703|Magdalena|San Zenón|59,464890988965635|7,736652394112378|64,06658435213981|131,26812773521783|0,695543558007837|45,300326907162734|5,893778274737072|48,805894818100185|89,14502086767355|47,252338333143285
47707|Magdalena|Santa Ana|81,00407432986357|14,941376517919377|149,68384024794534|245,6292910957283|1,3015030687744733|32,97818186443168|6,0828968936348575|60,938921241933464|192,66389712723242|27,491084089053963
47720|Magdalena|Santa Bárbara de Pinto|25,24027332919296|5,954151478066171|66,99353310459577|98,18795791185491|0,5202633935428086|25,706078286964278|6,06403433240899|68,22988738062672|100,98877207242349|-2,773391638587297
47745|Magdalena|Sitionuevo|163,23639787033545|20,33179731144752|158,90374673505977|342,47194191684275|1,8146381540474006|47,66416686771136|5,9367775350146434|46,39905559727399|250,95208574928765|36,46905579377713
47798|Magdalena|Tenerife|27,935224259176966|8,492683762105244|97,13278240719316|133,56069042847537|0,7076910399605073|20,915753107862887|6,358670155762081|72,72557673637503|107,60873718477991|24,11695734253638
47960|Magdalena|Zapayán|39,60180558281822|7,370680530988693|63,72648580410724|110,69897191791415|0,5865548486446375|35,774321022767836|6,658309831869282|57,56736914536289|81,27959757750442|36,19527558851014
47980|Magdalena|Zona Bananera|1171,5652621372662|102,33980544890707|448,7422857897616|1722,647353375935|9,12770136995276|68,00958187067754|5,940844784531669|26,049573344790794|1394,2253214880316|23,55587915570092
50001|Meta|Villavicencio|1445,0202084200325|1142,019295435931|8285,724251735708|10872,763755591672|20,286150217658488|13,29027504784038|10,503486704092238|76,20623824806738|9212,02305071261|18,02796948874972
50006|Meta|Acacías|7411,622491437295|141,6941424213616|1082,8728846865406|8636,189518545198|16,1132019254328|85,82051697130673|1,640702095722774|12,538780932970484|6224,164968202872|38,75258067009042
50110|Meta|Barranca de Upía|195,58633229571953|81,83674703945202|65,15264649023833|342,5757258254099|0,6391698367807934|57,092875399875254|23,888659023423994|19,01846557670075|253,36299769241654|35,21142745607151
50124|Meta|Cabuyaro|2303,7032955778586|24,618865134196806|68,00155775734054|2396,3237184693958|4,471005166281456|96,13489520728457|1,027359740441146|2,837745052274289|1334,9790106543735|79,50272621101193
50150|Meta|Castilla la Nueva|4736,036816923221|24,872576626024458|155,21257843062162|4916,121971979866|9,172386253736647|96,3368452596769|0,5059389650580118|3,157215775265091|3263,977215411412|50,61753338128641
50223|Meta|Cubarral|22,91875718097913|5,94290411336215|72,89957254511148|101,76123383945276|0,18986374783869978|22,522090501710824|5,8400472253885845|71,6378622729006|84,56622847707796|20,33318225494185
50226|Meta|Cumaral|224,6441572567258|102,09311635955684|241,03807470898835|567,775348325271|1,059342064715269|39,565676445682904|17,981252032286026|42,453071522031074|455,83783383288124|24,55643349108845
50245|Meta|El Calvario|11,306574685346039|1,6551171545343561|16,311889198713246|29,27358103859364|0,054617967952472465|38,62381807828602|5,6539620224539195|55,72221989926006|18,72055174838536|56,371358237977546
50251|Meta|El Castillo|100,98134661591857|11,070974233599264|78,06562533989727|190,11794618941508|0,3547176506514016|53,115104933497726|5,823213671038303|41,06168139546398|140,81287452970054|35,01460489631225
50270|Meta|El Dorado|25,873333599978817|3,925730049080432|38,598194625031965|68,39725827409121|0,12761401673154388|37,82802739884034|5,739601481317699|56,43237111984196|51,05552365192099|33,96642200832216
50287|Meta|Fuente de Oro|632,0554781913835|46,37743748317159|132,05328935522363|810,4862050297786|1,5121863469275143|77,9847299397478|5,722174812521036|16,293095247731177|537,3038832788459|50,84316906177256
50313|Meta|Granada|555,7537497545161|120,4864166100031|759,3668279489484|1435,6069943134676|2,678522204180771|38,712109369478746|8,392715909525213|52,89517472099604|1103,6868127517898|30,07376528619663
50318|Meta|Guamal|1772,3749254242741|17,255107582896983|161,48234227627023|1951,1123752834412|3,6403401771860238|90,83920269670773|0,8843728224721195|8,276424480820149|1341,3811693559453|45,455476776989045
50325|Meta|Mapiripán|196,7682004736873|15,16009317941971|56,20391380094947|268,13220745405647|0,5002748483160951|73,38476878328869|5,6539620224539195|20,961269194257394|159,32939216456492|68,28797487478863
50330|Meta|Mesetas|70,15681176198392|11,561762073957949|96,02051100869853|177,7390848446404|0,3316214585140051|39,47179756400071|6,504906944954706|54,0232954910446|140,59220301795233|26,42172256305333
50350|Meta|La Macarena|243,75676871970123|18,118728815787367|186,3074545698489|448,18295210533745|0,8362093480350574|54,38778239436704|4,042708168767847|41,56950943686511|319,61883457641795|40,22419945911573
50370|Meta|Uribe|107,46543296270843|10,81950880408734|71,52679113403234|189,8117329008281|0,35414632500591214|56,61685466980929|5,700126456218733|37,68301887397198|146,07038603692519|29,94539006205237
50400|Meta|Lejanías|285,84017228571366|24,7893437425228|117,4738267741277|428,1033428023642|0,7987452791204247|66,76896527240459|5,790504596449019|27,440530131146403|320,5563775587215|33,550093765937184
50450|Meta|Puerto Concordia|250,1836779413761|19,070232555660453|68,03580740212338|337,28971789915994|0,6293073259000163|74,17471232140373|5,653962022453916|20,171325656142344|218,40021660784103|54,43653085051496
50568|Meta|Puerto Gaitán|13230,940813890355|91,04368036408512|476,3947577923779|13798,379252046818|25,74469569646338|95,88764428204645|0,6598143064561726|3,4525414114973736|9109,502253901388|51,472373214873436
