Código Dane municipio|Desagregación cultivo|Producción (t)
50606|Maíz amarillo tradicional|1240,4
50606|Naranja Valencia|4574,3557716
50606|Otras hortalizas|36,24
50606|Palma de aceite|5185,1032
50606|Plantas aromáticas|16,89
50606|Plátano consumo interno|1020,0
50606|Rambután|70,0
50606|Sacha inchi|8,25
50606|Soya|3200,0
50606|Yuca consumo en fresco|2380,0
50680|Ahuyama|18,0
50680|Arroz riego|76680,50200000001
50680|Arroz secano mecanizado|21550,88
50680|Cacao|140,0
50680|Guanábana|24,0
50680|Limón Mandarino|32,9544693
50680|Limón Pajarito|32,9544693
50680|Limón Tahití|163,20475024
50680|Limón demás variedades|51,580447449999994
50680|Mandarina Arrayana y/o Oneco|2,94811821
50680|Mandarina demás variedades|22,83575442
50680|Maracuyá|272,0
50680|Maíz amarillo tecnificado|4695,0
50680|Maíz blanco tecnificado|448,0
50680|Naranja Jaffa|15,414134237999999
50680|Naranja Valencia|876,2676066
50680|Palma de aceite|190310,4
50680|Papaya demás variedades|2385,0
50680|Patilla|3868,0
50680|Piña demás variedades|1476,0
50680|Plátano consumo interno|5985,0
50680|Soya|363,8
50680|Yuca consumo en fresco|1980,0
50683|Aguacate demás variedades|2334,0
50683|Arroz riego|8348,4
50683|Arroz secano mecanizado|11088,0
50683|Cacao|472,1
50683|Café|228,1649
50683|Caña panelera|2340,0
50683|Guanábana|160,0
50683|Guayaba|1440,0
50683|Limón Mandarino|97,05485938
50683|Limón Pajarito|51,25485938
50683|Limón Tahití|2701,95968306
50683|Mandarina Arrayana y/o Oneco|2186,43123978
50683|Mandarina demás variedades|329,238875
50683|Maracuyá|4029,0
50683|Maíz amarillo tradicional|462,0
50683|Maíz blanco tradicional|46,0
50683|Naranja Valencia|15979,025667000002
50683|Palma de aceite|58971,576
50683|Papaya demás variedades|2784,0
50683|Piña Cayena, Gold, Manzana y/o Perolera|1544,0
50683|Piña demás variedades|8689,0
50683|Plátano consumo interno|17406,0
50683|Sacha inchi|93,0
50683|Yuca consumo en fresco|5400,0
50686|Achira|52,64
50686|Aguacate Hass|7,0
50686|Café|2,07
50686|Caña panelera|9720,0
50686|Frijol|4788,0
50686|Maíz amarillo tradicional|3439,5
50686|Mora|3,5
50686|Tomate invernadero|460,0
50689|Aguacate demás variedades|560,5
50689|Ahuyama|25955,0
50689|Arroz riego|20304,41
50689|Arroz secano mecanizado|593,7860000000001
50689|Cacao|181,28
50689|Caña panelera|2670,0
50689|Limón demás variedades|350,0
50689|Mandarina demás variedades|120,0
50689|Maracuyá|2574,0
50689|Maíz amarillo tecnificado|8913,0
50689|Maíz blanco tecnificado|292,8966101694915
50689|Naranja Valencia|1404,0
50689|Palma de aceite|235500,0
50689|Papaya demás variedades|1754,0
50689|Patilla|263205,0
50689|Piña Cayena, Gold, Manzana y/o Perolera|5397,0
50689|Piña demás variedades|5904,0
50689|Plátano consumo interno|16176,0
50689|Tomate|1862,08
50689|Yuca consumo en fresco|13162,0
50711|Aguacate demás variedades|4140,0
50711|Arroz secano mecanizado|36415,974
50711|Cacao|3408,823
50711|Café|433,65999999999997
50711|Caña panelera|7485,0
50711|Frijol|13,0
50711|Guanábana|42,5
50711|Guayaba|1820,0
50711|Limón Mandarino|55,16004233364001
50711|Limón Pajarito|57,15360965642
50711|Limón Tahití|2052,0
50711|Limón demás variedades|899,2403709328
50711|Mandarina Arrayana y/o Oneco|60,15071870022
50711|Mandarina demás variedades|360,25392713874
50711|Maní|1,8
50711|Maracuyá|19384,86
50711|Maíz amarillo tecnificado|20869,5
50711|Maíz amarillo tradicional|621,0
50711|Naranja Jaffa|338,71462171146
50711|Naranja Valencia|17644,543925431
50711|Palma de aceite|17711,086
50711|Papaya demás variedades|8222,3
50711|Patilla|14700,0
50711|Piña demás variedades|3342,6000000000004
50711|Plátano consumo interno|37860,716400000005
50711|Sacha inchi|352,4
50711|Yuca consumo en fresco|58263,0
52001|Aguacate Hass|141,75
52001|Arveja|180,8411214953272
52001|Brócoli|1780,0
52001|Café|1205,8835
52001|Cebolla de rama|37257,0
52001|Coliflor|4056,0
52001|Fique|311,0
52001|Fresa|335,0
52001|Haba|182,566371681416
52001|Lechuga|640,0
52001|Mora|204,0
52001|Papa criolla|10890,0
52001|Papa todas las variedades|634750,0
52001|Quinua|36,5
52001|Repollo|1300,0
52001|Tomate de árbol|160,0
52001|Zanahoria|1668,0
52019|Achira|204,9
52019|Aguacate demás variedades|1181,7
52019|Arracacha|55,79
52019|Arveja|315,0
52019|Café|4696,027700000001
52019|Caña panelera|89200,0
52019|Fique|275,25
52019|Frijol|181,95
52019|Granadilla|21,12
52019|Limón Mandarino|55,919120056
52019|Limón Tahití|755,07999064
52019|Limón demás variedades|24425,59205475
52019|Lulo|565,6
52019|Mandarina demás variedades|1,194945004
52019|Maní|25,06
52019|Maíz amarillo tradicional|565,95
52019|Maíz blanco tradicional|205,76
52019|Naranja demás variedades|1203,46987128
52019|Plátano consumo interno|12378,9
52019|Tomate|2296,05
52019|Tomate invernadero|55796,6
52019|Yuca consumo en fresco|1492,25
52022|Arveja|601,5887850467294
52022|Haba|72,34292035398224
52022|Papa todas las variedades|15950,0
52036|Aguacate Hass|336,0
52036|Aguacate demás variedades|496,0
52036|Arracacha|930,0
52036|Café|846,7072000000001
52036|Caña panelera|200614,6
52036|Frijol|819,3
52036|Granadilla|591,63
52036|Maíz amarillo tecnificado|237,25
52036|Maíz amarillo tradicional|336,0
52036|Maíz blanco tecnificado|17,5
52036|Maíz blanco tradicional|144,4
52036|Papa criolla|109,0
52036|Papa todas las variedades|1903,0
52036|Plátano consumo interno|2889,2
52036|Sacha inchi|6,8
52036|Tomate|378,5
52036|Tomate invernadero|545,0
52036|Yuca consumo en fresco|240,0
52051|Aguacate Hass|527,5
52051|Café|4660,5767
52051|Caña panelera|3990,0
52051|Fique|772,64
52051|Frijol|143,0
52051|Limón Mandarino|84,46513275000001
52051|Limón Tahití|1203,9408849
52051|Limón demás variedades|3243,0
52051|Lulo|256,5
52051|Mandarina demás variedades|7,759823007
52051|Maíz amarillo tradicional|218,0
52051|Maíz blanco tradicional|142,4
52051|Mora|430,0
52051|Naranja demás variedades|2298,5899116
52051|Plátano consumo interno|4281,0
52051|Yuca consumo en fresco|2340,0
52079|Aguacate demás variedades|123,0
52079|Arroz secano manual|446,0
52079|Banano consumo interno|19273,0
52079|Borojó|44,0
52079|Cacao|61,7
52079|Caña panelera|7000,0
52079|Chontaduro|29,0
52079|Coco|144,0
52079|Limón Tahití|424,02477876
52079|Lulo|10,0
52079|Malanga, achín, yota, papa china, bore|725,0
52079|Maíz amarillo tradicional|48,3101059322034
52079|Maíz blanco tradicional|12,1824533898305
52079|Papaya demás variedades|52,0
52079|Piña Cayena, Gold, Manzana y/o Perolera|62,4
52079|Plátano consumo interno|4100,0
52079|Yuca consumo en fresco|1600,0
52079|Zapote|36,0
52083|Aguacate demás variedades|282,75
52083|Arracacha|49,0
52083|Arveja|37,26635514018691
52083|Batata|17,0
52083|Café|0,0
52083|Caña panelera|2755,0
52083|Fique|36,0
52083|Granadilla|8,0
52083|Mora|15,75
52083|Papa todas las variedades|458,0
52083|Tomate de árbol|13,16
52083|Tomate invernadero|346,375
52083|Trigo|5,0
52083|Ulluco|72,0
52083|Yuca consumo en fresco|122,5
52110|Arveja|686,448598130841
52110|Banano consumo interno|3730,0
52110|Café|8151,5268
52110|Caña panelera|9200,0
52110|Cebolla de bulbo|190,0
52110|Cebolla de rama|492,0
52110|Fique|70,5
52110|Fresa|256,0
52110|Frijol|66,8041958041958
52110|Granadilla|143,0
52110|Limón Mandarino|68,738938055
52110|Limón Tahití|338,23716814
52110|Limón demás variedades|11,25
52110|Lulo|72,0
52110|Mandarina demás variedades|2,150973452
52110|Maíz amarillo tradicional|115,45762711864408
52110|Maíz blanco tradicional|93,02754237288137
52110|Naranja demás variedades|1335,37070795
52110|Papa todas las variedades|2488,0
52110|Pepino cohombro|240,0
52110|Pimentón|88,0
52110|Plátano consumo interno|60,0
52110|Tomate de árbol|45,0
52110|Tomate invernadero|3345,0
52110|Uchuva|12,5
52110|Yuca consumo en fresco|252,5
52203|Achira|117,5
52203|Aguacate demás variedades|1105,8
52203|Arracacha|97,5
52203|Banano consumo interno|22043,0
52203|Café|6202,9211
52203|Caña panelera|121800,0
52203|Fique|471,8
52203|Frijol|172,2
52203|Iraca|223,0
52203|Limón demás variedades|2221,2
52203|Lulo|4800,0
52203|Maíz amarillo tradicional|230,837627118644
52203|Maíz blanco tradicional|116,08169491525419
52203|Plátano consumo interno|17593,4
52203|Tomate|1286,3
52203|Tomate invernadero|2500,0
52203|Yuca consumo en fresco|572,0
52207|Ahuyama|4,0
52207|Ají|4,0
52207|Arveja|9,81308411214953
52207|Café|3564,44
52207|Caña panelera|346890,0
52207|Frijol|420,0
52207|Lulo|245,0
52207|Maíz amarillo tradicional|307,0
52207|Maíz blanco tradicional|140,3389830508475
52207|Pimentón|111,0
52207|Plátano consumo interno|83,0
52207|Repollo|8,0
52207|Tomate|470,0
52207|Tomate invernadero|1870,0
52207|Yuca consumo en fresco|320,0
52210|Aguacate Hass|597,0
52210|Aguacate demás variedades|66,0
52210|Ajo|33,54
52210|Arveja|6967,149532710283
52210|Brevo|90,0
52210|Cebolla de bulbo|1134,0
52210|Curuba|72,0
52210|Feijoa|73,0
52210|Frijol|109,8461538461538
52210|Granadilla|105,0
52210|Lechuga|4025,0
52210|Manzana|72,0
52210|Mora|550,0
52210|Papa todas las variedades|62030,0
52210|Tomate de árbol|180,0
52210|Uchuva|106,5
52215|Acelga|92,0
52215|Aguacate demás variedades|444,0
52215|Ajo|150,0
52215|Arracacha|152,0
52215|Arveja|18229,95887850468
52215|Brócoli|506,0
52215|Caña panelera|1670,0
52215|Cebolla de rama|4050,0
52215|Cilantro|128,0
52215|Coliflor|502,0
52215|Curuba|658,0
52215|Durazno o albaricoque|132,0
52215|Feijoa|15,0
52215|Fresa|302,0
52215|Frijol|202,1258741258743
52215|Haba|146,6214159292035
52215|Lechuga|1893,0
52215|Maíz blanco tradicional|35,8728813559322
52215|Mora|6080,0
52215|Papa criolla|4348,0
52215|Papa todas las variedades|36127,5
52215|Repollo|551,0
52215|Tomate de árbol|816,0
52215|Trigo|16,0
52215|Uchuva|56,0
52215|Ulluco|162,0
52215|Zanahoria|5820,0
52224|Acelga|159,4
52224|Ajo|17,5
52224|Apio|91,68
52224|Arveja|5208,450467289719
52224|Brócoli|148,5
52224|Calabacín, calabaza|182,0
52224|Cebolla de rama|71,5
52224|Cilantro|42,8
52224|Coliflor|50,4
52224|Espinaca|118,3
52224|Fresa|39,0
52224|Haba|88,77026548672562
52224|Lechuga|416,0
52224|Manzanilla|4,0
52224|Maíz amarillo tradicional|102,641186440678
52224|Maíz blanco tradicional|66,9594915254237
52224|Mora|123,0
52224|Papa criolla|4126,0
52224|Papa todas las variedades|48305,0
52224|Repollo|401,6
52224|Ulluco|28,5
52224|Zanahoria|300,0
52227|Café|76,83
52227|Caña panelera|6460,0
52227|Cebolla de rama|420,0
52227|Fresa|100,0
52227|Guayaba|93,0
52227|Haba|768,835840707963
52227|Hibias, ocas|144,0
52227|Limón Mandarino|136,0
52227|Lulo|1946,0
52227|Maíz amarillo tradicional|66,5847457627119
52227|Maíz blanco tradicional|21,0
52227|Mora|2112,0
52227|Nabo|6,0
52227|Naranja demás variedades|192,0
52227|Otras hortalizas|190,0
52227|Otras raíces y tubérculos|0,0
52227|Papa criolla|3070,0
52227|Papa todas las variedades|53606,0
52227|Quinua|1,45
52227|Remolacha|92,0
52227|Repollo|160,0
52227|Rábano|144,0
52227|Tomate de árbol|777,0
52227|Ulluco|291,0
52227|Yuca consumo en fresco|40,0
52227|Zanahoria|69,1
52233|Acelga|5,0
52233|Aguacate Hass|264,0
52233|Aguacate demás variedades|655,0
52233|Arracacha|79,6
52233|Cacao|327,88
52233|Café|119,2745
52233|Caña panelera|11439,0
52233|Frijol|42,60139860139861
52233|Granadilla|109,0
52233|Malanga, achín, yota, papa china, bore|523,0
52233|Mango demás variedades|85,0
52233|Maní|89,57
52233|Maracuyá|36,0
52233|Maíz amarillo tradicional|199,2618644067797
52233|Maíz blanco tradicional|37,53474576271187
52233|Naranja demás variedades|246,0
52233|Otras hortalizas|542,65
52233|Plátano consumo interno|1523,6399999999999
52233|Yuca consumo en fresco|797,0
52240|Aguacate Hass|326,0
52240|Batata|62,5
52240|Café|763,3059
52240|Caña panelera|4180,0
52240|Fique|1722,0
52240|Frijol|80,41118881118885
52240|Limón Tahití|43,158343079999995
52240|Limón demás variedades|147,029908728
52240|Mandarina demás variedades|60,00526562
52240|Maíz amarillo tradicional|254,50847457627123
52240|Maíz blanco tradicional|12,247457627118644
52240|Mora|202,0
52240|Naranja demás variedades|35,020826115
52240|Papa todas las variedades|318,0
52240|Plátano consumo interno|1446,0
52240|Tomate invernadero|940,0
52240|Yuca consumo en fresco|252,0
52250|Aguacate demás variedades|178,8
52250|Albahaca|2,25
52250|Arbol de pan o pepa del pan|36,5
52250|Arroz secano manual|423,55
52250|Asaí|6246,7
52250|Banano consumo interno|7465,0
52250|Borojó|1589,5
52250|Cacao|929,5
52250|Caña panelera|6850,0
52250|Chirimoya|106,0
52250|Chontaduro|2138,0
52250|Ciruela|562,0
52250|Coco|6324,0
52250|Frijol|3,25
52250|Guanábana|145,0
52250|Guayaba|640,0
52250|Limón Mandarino|20,88582729
52250|Limón Tahití|235,4431781
52250|Limón demás variedades|13017,775474000002
52250|Lulo|842,0
52250|Malanga, achín, yota, papa china, bore|110,0
52250|Mandarina demás variedades|1,54411421
52250|Maíz amarillo tradicional|152,68983050847459
52250|Naranja demás variedades|549,5257991999999
52250|Papaya demás variedades|661,0
52250|Pepino cohombro|110,0
52250|Piña demás variedades|2376,0
52250|Plátano consumo interno|81733,0
52250|Tomate|20,7
52250|Yuca consumo en fresco|596,0
52250|Zapote|1634,0
52250|Ñame demás variedades|153,0
52254|Cacao|28,61
52254|Café|1556,9855
52254|Caña panelera|47985,0
52254|Frijol|749,0106293706291
52254|Guayaba|3696,4
52254|Habichuela|1795,6
52254|Limón Tahití|560,0
52254|Maní|588,48
52254|Maracuyá|1326,0
52254|Maíz amarillo tradicional|456,81271186440654
52254|Maíz blanco tradicional|71,24745762711864
52254|Papaya demás variedades|2012,5
52254|Pepino cohombro|2772,0
52254|Pimentón|1932,1
52254|Tomate|3227,0
52254|Yuca consumo en fresco|261,6
52256|Aguacate Hass|572,0
52256|Aguacate demás variedades|273,0
52256|Cacao|35,4
52256|Café|1096,8821
52256|Caña panelera|9760,0
52256|Frijol|92,6
52256|Limón Pajarito|2987,0
52256|Limón Tahití|24478,139199999998
52256|Lulo|47,0
52256|Mango demás variedades|82,0
52256|Maní|206,6
52256|Maracuyá|549,0
52256|Maíz amarillo tradicional|241,5
52256|Maíz blanco tradicional|147,8
52256|Papaya demás variedades|145,0
52256|Patilla|96,0
52256|Plátano consumo interno|210,24
52256|Yuca consumo en fresco|634,0
52258|Achira|542,4
52258|Aguacate Hass|283,2
52258|Aguacate demás variedades|92,4
52258|Arracacha|50,9
52258|Arveja|125,8700934579439
52258|Café|5218,5382
52258|Caña panelera|3530,0
52258|Fique|19,98
52258|Fresa|9,0
52258|Frijol|44,5986013986014
52258|Granadilla|230,0
52258|Haba|9,740353982300881
52258|Limón Mandarino|1,453499652
52258|Limón Tahití|15,35005851
52258|Limón demás variedades|784,5261596
52258|Lulo|324,0
52258|Mandarina demás variedades|30,03510414
52258|Maíz amarillo tradicional|102,5593220338983
52258|Maíz blanco tradicional|25,7457627118644
52258|Mora|15,5
52258|Naranja demás variedades|32,043304472
52258|Papa todas las variedades|493,0
52258|Papaya demás variedades|148,0
52258|Plátano consumo interno|4549,0
52258|Tomate de árbol|226,2
52258|Tomate invernadero|1652,0
52258|Ulluco|32,4
52258|Yuca consumo en fresco|1050,0
52260|Achira|79,0
52260|Aguacate demás variedades|3087,0
52260|Ahuyama|100,0
52260|Ají|50,08
52260|Arracacha|2330,0
52260|Arveja|19,626168224299022
52260|Café|2260,8264
52260|Caña panelera|171740,0
52260|Cebolla de bulbo|684,0
52260|Fique|5901,6
52260|Frijol|4867,8
52260|Granadilla|190,0
52260|Limón demás variedades|323,0
52260|Lulo|638,0
52260|Maíz amarillo tradicional|2667,0
52260|Papa todas las variedades|95,0
52260|Papaya demás variedades|585,0
52260|Pimentón|102,0
52260|Plátano consumo interno|9218,0
52260|Repollo|295,0
52260|Tomate de árbol|1480,0
52260|Tomate invernadero|7840,0
52260|Yuca consumo en fresco|3969,0
52287|Aguacate demás variedades|90,875
52287|Ajo|116,0
52287|Arveja|2555,2570093457944
52287|Café|601,2323
52287|Cebolla de bulbo|37770,0
52287|Chirimoya|6,0
52287|Cilantro|60,0
52287|Fresa|7,0
52287|Frijol|982,5
52287|Granadilla|28,5
52287|Lulo|491,5
52287|Maíz amarillo tradicional|29,6
52287|Maíz blanco tradicional|56,0
52287|Mora|52,0
52287|Papa todas las variedades|6290,0
52287|Tomate de árbol|571,44
52287|Tomate invernadero|285,0
52287|Trigo|87,6
52287|Uchuva|25,8
52317|Haba|300,1769911504424
52317|Papa criolla|1848,0
52317|Papa todas las variedades|52651,0
52320|Aguacate Hass|934,0519999999999
52320|Aguacate demás variedades|224,45
52320|Arracacha|1897,5
52320|Arveja|249,60000000000002
52320|Banano consumo interno|48,0
52320|Batata|150,0
52320|Café|267,05920000000003
52320|Caña panelera|10486,0
52320|Cebada|195,0
52320|Chirimoya|17,3
52320|Cilantro|8,0
52320|Fique|528,34
52320|Fresa|37,4
52320|Frijol|2307,0
52320|Granadilla|3948,6
52320|Haba|16,14469026548673
52320|Limón Tahití|23,692604728
52320|Limón demás variedades|37,490236365
52320|Lulo|10,6
52320|Maracuyá|72,0
52320|Maíz amarillo tecnificado|527,3
52320|Maíz amarillo tradicional|1295,0
52320|Maíz blanco tradicional|1275,0
52320|Mora|13,8
52320|Naranja demás variedades|38,699368125
52320|Papa criolla|2456,0
52320|Papa todas las variedades|13995,0
52320|Papaya demás variedades|36,0
52320|Pepino cohombro|1,0
52320|Pimentón|60,0
52320|Quinua|35,2
52320|Tomate|15,0
52320|Tomate de árbol|178,4
52320|Tomate invernadero|24683,5
52320|Trigo|132,0
52320|Uchuva|3,9
52320|Ulluco|19,4
52320|Yuca consumo en fresco|196,0
52320|Zanahoria|645,0
52323|Ajo|0,0
52323|Arracacha|142,0
52323|Arveja|10252,33644859813
52323|Brócoli|1040,0
52323|Coliflor|1200,0
52323|Fresa|4,0
52323|Frijol|14,7
52323|Haba|298,6725663716814
52323|Lechuga|27000,0
52323|Mora|29,5
52323|Papa criolla|793,0
52323|Papa todas las variedades|59450,0
52323|Repollo|1170,0
52323|Tomate de árbol|73,5
52323|Uchuva|251,5
52323|Ulluco|104,0
52323|Zanahoria|884,0
52352|Aguacate demás variedades|168,0
52352|Arveja|1276,8691588785052
52352|Café|23,1724
52352|Cebada|51,0
52352|Cebolla de bulbo|22580,0
52352|Fresa|77,0
52352|Frijol|92,1
52352|Limón Mandarino|7,107466651999999
52352|Limón Tahití|0,9194476949999999
52352|Limón demás variedades|14,006646384
52352|Mandarina demás variedades|17,001404164
52352|Maíz amarillo tradicional|145,0
52352|Maíz blanco tradicional|89,0
52352|Naranja demás variedades|16,513924644
52352|Papa criolla|4290,0
52352|Papa todas las variedades|29839,0
52352|Plátano consumo interno|78,0
52352|Trigo|210,0
52352|Uchuva|27,0
52354|Aguacate demás variedades|130,39999999999998
52354|Arveja|639,7
52354|Café|14,6254
52354|Cebada|652,66
52354|Cebolla de bulbo|6867,6
52354|Fique|7,22
52354|Frijol|198,231048951049
52354|Maíz amarillo tradicional|151,77
52354|Papa criolla|1873,52
52354|Papa todas las variedades|41768,0
52354|Tomate invernadero|7590,5
52354|Trigo|1476,0
52356|Ajo|6048,0
52356|Arracacha|1238,0
52356|Arroz secano manual|27,310499999999998
52356|Arveja|32320,09345794392
52356|Banano consumo interno|108,0
52356|Brócoli|2372,0
52356|Cacao|22,7
52356|Caña panelera|1460,0
52356|Cilantro|347,0
52356|Coliflor|1319,0
52356|Fresa|158,0
52356|Frijol|375,5244755244755
52356|Haba|282,7433628318587
52356|Lechuga|41424,0
52356|Limón demás variedades|140,0
52356|Maíz blanco tradicional|592,881355932203
